Timestamp,Velocity
0.03333333333333333,1.28074549138546e-05
0.06666666666666667,0.03220787263475359
0.1,0.24908622458484025
0.13333333333333333,0.2563883932373487
0.16666666666666666,0.4667943899579253
0.2,0.5652876780701346
0.23333333333333334,0.7270113545303941
0.26666666666666666,0.6691335231940807
0.3,0.6209412641120726
0.3333333333333333,0.5840491259210802
0.36666666666666664,0.5425983194214251
0.4,0.5113889164062273
0.43333333333333335,0.47281633195268497
0.4666666666666667,0.5257354948847358
0.5,0.5423903143938361
0.5333333333333333,0.5278300800802689
0.5666666666666667,0.49851600905201265
0.6,0.46744894754834265
0.6333333333333333,0.42971290816617574
0.6666666666666666,0.397712740329676
0.7,0.4999530968318342
0.7333333333333333,0.7414163700267636
0.7666666666666667,0.8814417318873075
0.8,0.967306869897765
0.8333333333333334,1.1324045339288016
0.8666666666666667,1.2338814448471398
0.9,1.3447136143883047
0.9333333333333333,1.4294992738997916
0.9666666666666667,1.5904917646082624
1.0,1.7361730273335323
1.0333333333333334,1.9500038685592245
1.0666666666666667,1.9066440637879578
1.1,1.8116345860933967
1.1333333333333333,1.6492754004933574
1.1666666666666667,1.4983510627631669
1.2,1.367087813104778
1.2333333333333334,1.2446132468154336
1.2666666666666666,1.1416469723257696
1.3,1.0379371406382272
1.3333333333333333,0.984792127765353
1.3666666666666667,0.9585336576913018
1.4,0.8980939237190085
1.4333333333333333,0.8154545148831127
1.4666666666666666,0.7495728228051828
1.5,0.7996269011699587
1.5333333333333334,0.7795579204741206
1.5666666666666667,0.7672151836558956
1.6,0.790814004493187
1.6333333333333333,0.7650167842082054
1.6666666666666667,0.7604031055604104
1.7,0.6970394363493935
1.7333333333333334,0.667062962993194
1.7666666666666666,0.6145287960268939
1.8,0.6021708556560771
1.8333333333333333,0.5650483779801216
1.8666666666666667,0.5237002965235669
1.9,0.4837671008489095
1.9333333333333333,0.5469138759477344
1.9666666666666666,0.6814715985748239
2.0,0.9802284113430739
2.033333333333333,1.148720252978542
2.066666666666667,1.2623867647061395
2.1,1.2251175453850314
2.1333333333333333,1.198206175320329
2.1666666666666665,1.11812735702364
2.2,1.0932273188749109
2.2333333333333334,1.009100787596627
2.2666666666666666,0.9483634287924086
2.3,0.8997380067238673
2.3333333333333335,0.9000304576155065
2.3666666666666667,0.9302965077516304
2.4,0.9077254896840632
2.433333333333333,0.8491928457153899
2.466666666666667,0.8307889949321505
2.5,0.9254513130521558
2.533333333333333,0.969842870170097
2.566666666666667,0.9786930195697132
2.6,1.0659633975214944
2.6333333333333333,1.0956286759067047
2.6666666666666665,1.1231308255393924
2.7,1.1320541149794718
2.7333333333333334,1.0567330550926621
2.7666666666666666,1.0224952904979314
2.8,0.9682028927147323
2.8333333333333335,0.942801985538596
2.8666666666666667,0.8699790403812474
2.9,0.9585553913327467
2.933333333333333,0.9184774079035889
2.966666666666667,0.8836786852578375
3.0,0.8343999182850171
3.033333333333333,0.8142148610058471
3.066666666666667,0.8220844289156537
3.1,0.9070949930393166
3.1333333333333333,0.9938822846213102
3.1666666666666665,1.0499714130698847
3.2,1.1187696976547725
3.2333333333333334,1.0371226748602351
3.2666666666666666,1.1187376392582142
3.3,1.0652558934121505
3.3333333333333335,1.0103389559473852
3.3666666666666667,0.9888235036986702
3.4,0.9138108615092307
3.433333333333333,0.9950906149159553
3.466666666666667,0.9738192419657721
3.5,0.969915133158828
3.533333333333333,0.9167475981478083
3.566666666666667,0.8953782751826216
3.6,0.8384932161570582
3.6333333333333333,0.8709115875841076
3.6666666666666665,0.8783970260394419
3.7,0.9281676516329771
3.7333333333333334,0.8689053748901658
3.7666666666666666,0.9867975856235004
3.8,0.9759906421932916
3.8333333333333335,1.0364464066177612
3.8666666666666667,1.1699887700453406
3.9,1.3939684677936142
3.933333333333333,1.668324939800874
3.966666666666667,1.7187215737046977
4.0,1.806439827520446
4.033333333333333,1.751761916850921
4.066666666666666,1.9627248557581753
4.1,1.8373026828921661
4.133333333333334,1.8615256769320512
4.166666666666667,1.9001981576855016
4.2,1.8837172174967853
4.233333333333333,2.0004541860089478
4.266666666666667,1.9687523352562586
4.3,1.9166285551302908
4.333333333333333,1.8723547062319468
4.366666666666666,1.8303997040726498
4.4,1.7336322594527385
4.433333333333334,1.6509292896548493
4.466666666666667,1.5502175726854428
4.5,1.4903494451967143
4.533333333333333,1.4006100774878796
4.566666666666666,1.3462119830615404
4.6,1.3742223679691925
4.633333333333334,1.563453230232332
4.666666666666667,1.6264700707528
4.7,1.6595100954234308
4.733333333333333,1.7923628921860193
4.766666666666667,1.7743592294055583
4.8,1.7323257594107118
4.833333333333333,1.6419852437494868
4.866666666666666,1.610412227682949
4.9,1.4893208213800317
4.933333333333334,1.4457803608316893
4.966666666666667,1.3855286992793125
5.0,1.3695217273120441
5.033333333333333,1.336053028835448
5.066666666666666,1.2990129069688252
5.1,1.2177478649797142
